GEOID,NAME,total_popE,total_popM,total_hhsE,total_hhsM,no_vehE,no_vehM,hh_1vehicleE,hh_1vehicleM,hh_2vehicleE,hh_2vehicleM,hh_3vehicleE,hh_3vehicleM,hh_4vehicle_plusE,hh_4vehicle_plusM,inc_lt_10kE,inc_lt_10kM,inc_btw_10k_15kE,inc_btw_10k_15kM,inc_btw_15k_20kE,inc_btw_15k_20kM,inc_btw_20k_25kE,inc_btw_20k_25kM,inc_btw_25k_30kE,inc_btw_25k_30kM,inc_btw_30k_35kE,inc_btw_30k_35kM,inc_btw_35k_40kE,inc_btw_35k_40kM,inc_btw_40k_45kE,inc_btw_40k_45kM,inc_btw_45k_50kE,inc_btw_45k_50kM,inc_btw_50k_60kE,inc_btw_50k_60kM,inc_btw_60k_75kE,inc_btw_60k_75kM,inc_btw_75k_100kE,inc_btw_75k_100kM,inc_btw_100k_125kE,inc_btw_100k_125kM,inc_btw_125k_150kE,inc_btw_125k_150kM,inc_btw_150k_200kE,inc_btw_150k_200kM,inc_gt_200kE,inc_gt_200kM,hh_1personE,hh_1personM,hh_2personE,hh_2personM,hh_3personE,hh_3personM,hh_4person_plusE,hh_4person_plusM,geometry,area,pop_den,pop_den1
12019031400,"Census Tract 314, Clay County, Florida",5918,438,2088,251,156,88,890,188,731,232,174,104,137,78,82,44,157,110,166,89,88,67,105,63,117,82,232,214,122,83,51,42,136,71,200,106,285,138,169,94,67,53,76,45,35,35,551,180,684,244,357,141,496,175,"list(list(c(-81.703151, -81.702082, -81.70348, -81.703122, -81.701747, -81.699175, -81.698006, -81.695735, -81.693172, -81.693173, -81.692607, -81.692484, -81.692201, -81.691147, -81.691104, -81.691916, -81.691909, -81.685403, -81.682807, -81.678243, -81.671088, -81.666525, -81.658017, -81.672956, -81.677107, -81.67604, -81.681049, -81.68196, -81.68218, -81.68398, -81.69313, -81.692985, -81.69296, -81.69337, -81.69472, -81.69543, -81.697707, -81.701153, -81.700144, -81.700225, -81.701761, -81.703691, 
-81.703151, 29.984122, 29.986773, 29.990423, 29.993912, 29.995103, 29.995192, 29.996321, 29.997432, 30.00165, 30.00181, 30.003585, 30.003744, 30.005338, 30.006476, 30.006681, 30.007658, 30.009285, 30.020601, 30.016694, 30.012233, 30.007242, 30.004618, 30.000124, 29.987148, 29.986427, 29.98324, 29.981916, 29.98223, 29.98224, 29.98152, 29.97791, 29.977106, 29.97622, 29.97228, 29.97242, 29.96967, 29.966907, 29.969389, 29.97188, 29.974173, 29.981183, 29.98313, 29.984122)))",11074216.1926914,0.000534394479665811,534.3944796658112
12089050308,"Census Tract 503.08, Nassau County, Florida",7426,1893,2720,391,76,127,340,193,1635,442,558,299,111,118,106,150,76,127,0,20,0,20,35,57,119,87,0,20,70,112,21,42,182,171,173,114,744,328,132,133,163,152,320,196,579,336,625,281,960,366,356,229,779,355,"list(list(c(-81.584567, -81.583705, -81.574517, -81.572304, -81.570432, -81.5666645853491, -81.563796, -81.563461, -81.560709, -81.556149, -81.552566, -81.549301, -81.5489619066726, -81.546096, -81.544679, -81.541595, -81.538391, -81.535148, -81.533813, -81.533963, -81.534517, -81.534248, -81.533366, -81.531156, -81.526245, -81.521417, -81.516116, -81.507216, -81.489537, -81.487332, -81.483786, -81.475754, -81.472597, -81.4653858172394, -81.461569, -81.461804, -81.462611, -81.461982, -81.462347, 
-81.469539, -81.469048, -81.47042, -81.473546, -81.476161, -81.476287, -81.476924, -81.482544, -81.483886, -81.485095, -81.485136, -81.48443, -81.483613, -81.484435, -81.484952, -81.487306, -81.489244, -81.485924, -81.484084, -81.484009, -81.482327, -81.481647, -81.481565, -81.479111, -81.478903, -81.48093, -81.481448, -81.480194, -81.476441, -81.473551, -81.467637, -81.465918, -81.465194, -81.464103, -81.464106, -81.463143, -81.463697, -81.467908, -81.471236, -81.47316, -81.47512, -81.475005, -81.472692, 
-81.470115, -81.468855, -81.467662, -81.466815, -81.461207, -81.459136, -81.458952, -81.459789, -81.479939, -81.484397, -81.488003, -81.49053, -81.490962, -81.499575, -81.502734, -81.514014, -81.515382, -81.52133, -81.520858, -81.52122, -81.52054, -81.52137, -81.51873, -81.51851, -81.51944, -81.51952, -81.516282, -81.51592, -81.51728, -81.51784, -81.51721, -81.51472, -81.522596, -81.529154, -81.53015, -81.52984, -81.52629, -81.52615, -81.52669, -81.53107, -81.53233, -81.53536, -81.53566, -81.53398, 
-81.5314, -81.53094, -81.53341, -81.535954, -81.534603, -81.53434, -81.533911, -81.538913, -81.539527, -81.539821, -81.540945, -81.542519, -81.547377, -81.55023, -81.55218, -81.555486, -81.558093, -81.562405, -81.579936, -81.584418, -81.584162, -81.584567, 30.714175, 30.714772, 30.713943, 30.713992, 30.715164, 30.7185133760787, 30.717749, 30.713423, 30.711689, 30.71375, 30.716974, 30.718292, 30.718158478696, 30.71703, 30.713969, 30.710062, 30.708656, 30.709702, 30.712055, 30.714727, 30.717936, 30.72097, 
30.723433, 30.724219, 30.723392, 30.722536, 30.722236, 30.722936, 30.7261, 30.726081, 30.723891, 30.714754, 30.713312, 30.7113017010184, 30.699951, 30.697868, 30.695118, 30.690427, 30.683894, 30.673207, 30.670581, 30.668454, 30.665948, 30.66449, 30.664393, 30.664082, 30.665462, 30.664382, 30.66183, 30.659548, 30.658411, 30.654675, 30.647026, 30.644676, 30.643145, 30.641231, 30.630837, 30.627882, 30.627723, 30.626452, 30.624996, 30.6212, 30.604503, 30.601682, 30.596243, 30.593397, 30.591729, 30.590235, 
30.589701, 30.589347, 30.588658, 30.58761, 30.585373, 30.582691, 30.579644, 30.573937, 30.571116, 30.570818, 30.570938, 30.567222, 30.565367, 30.562518, 30.56046, 30.55881, 30.544941, 30.542937, 30.531559, 30.526513, 30.524203, 30.524731, 30.533454, 30.537444, 30.542168, 30.55115, 30.554623, 30.563793, 30.564692, 30.567337, 30.565801, 30.565491, 30.566312, 30.56866, 30.569, 30.57072, 30.57307, 30.57442, 30.58203, 30.584, 30.589806, 30.59302, 30.60744, 30.61344, 30.61485, 30.61738, 30.619457, 30.621198, 
30.6499, 30.65116, 30.65854, 30.65939, 30.66123, 30.65956, 30.65935, 30.66007, 30.66092, 30.6678, 30.67207, 30.67552, 30.67906, 30.679663, 30.682162, 30.68296, 30.683711, 30.686468, 30.687738, 30.691566, 30.69312, 30.69329, 30.692013, 30.693329, 30.696165, 30.703501, 30.707052, 30.708128, 30.70412, 30.705537, 30.709153, 30.714175)))",104314472.704328,7.11885878103271e-05,71.1885878103271
12089050201,"Census Tract 502.01, Nassau County, Florida",1875,214,999,110,59,35,376,84,454,71,85,31,25,19,11,13,34,33,15,18,10,11,9,10,34,30,0,14,10,10,15,15,21,12,75,34,71,41,79,32,44,26,91,34,480,105,249,74,687,103,32,21,31,17,"list(list(c(-81.47512, -81.47316, -81.471236, -81.470493, -81.464575, -81.462165, -81.459533, -81.459791, -81.45818, -81.456655, -81.45418, -81.45413, -81.4432243993065, -81.443393, -81.441892, -81.439616, -81.435829, -81.436066, -81.438421, -81.4400995124506, -81.442111, -81.449999, -81.450811, -81.458952, -81.459136, -81.461207, -81.466815, -81.467662, -81.468855, -81.470115, -81.472692, -81.475005, -81.47512, 30.567222, 30.570938, 30.570818, 30.56926, 30.570131, 30.573403, 30.570786, 30.568809, 
30.568838, 30.569912, 30.56846, 30.57293, 30.5739498250179, 30.570486, 30.552729, 30.541568, 30.526071, 30.521567, 30.515775, 30.5085230090878, 30.509138, 30.518296, 30.519238, 30.524203, 30.526513, 30.531559, 30.542937, 30.544941, 30.55881, 30.56046, 30.562518, 30.565367, 30.567222)))",15308121.4811078,0.000122484003168775,122.48400316877515
12031014500,"Census Tract 145, Duval County, Florida",4248,1183,1611,251,60,48,570,157,547,262,287,134,147,83,34,34,26,21,8,12,106,67,104,81,29,23,153,109,162,98,47,45,266,195,137,80,242,89,167,95,56,77,0,14,74,57,429,132,482,129,334,115,366,235,"list(list(c(-81.559148, -81.558646, -81.558681, -81.558748, -81.55881, -81.558793, -81.559114, -81.559078, -81.557142, -81.553893, -81.551444, -81.546884, -81.54236, -81.541674, -81.541896, -81.541538, -81.541257, -81.540455, -81.540749, -81.539205, -81.539019, -81.544199, -81.55922, -81.559148, 30.291132, 30.294656, 30.300168, 30.307454, 30.312887, 30.316554, 30.322759, 30.323211, 30.322437, 30.321754, 30.321618, 30.321973, 30.322478, 30.317843, 30.312442, 30.306703, 30.305811, 30.299848, 30.294929, 
30.289387, 30.286767, 30.286695, 30.286602, 30.291132)))",6742246.0529647,0.000630057100650023,630.0571006500229
12031015804,"Census Tract 158.04, Duval County, Florida",3553,521,1434,161,85,73,283,208,669,174,346,181,51,63,63,77,0,14,17,23,42,51,65,67,122,112,126,113,41,57,9,16,157,107,226,168,103,88,154,110,90,92,79,59,140,101,353,149,477,212,362,186,242,127,"list(list(c(-81.598534, -81.595956, -81.593764, -81.591978, -81.591158, -81.59027, -81.586389, -81.570175, -81.571192, -81.571215, -81.569727, -81.568557, -81.568537, -81.57045, -81.590024, -81.589827, -81.58914, -81.590623, -81.593778, -81.594356, -81.593564, -81.595054, -81.597613, -81.598759, -81.598534, 30.307822, 30.313113, 30.312606, 30.312652, 30.304557, 30.303742, 30.303042, 30.298656, 30.295677, 30.295037, 30.291726, 30.28816, 30.287393, 30.287571, 30.28993, 30.294207, 30.2944, 30.294631, 
30.29649, 30.297736, 30.3003, 30.303309, 30.304404, 30.306899, 30.307822)))",3634864.25640025,0.000977478043022899,977.478043022899
12031014800,"Census Tract 148, Duval County, Florida",6214,1704,2171,234,437,163,953,226,694,193,57,41,30,25,350,160,180,132,217,91,119,79,102,80,178,90,126,102,95,76,60,58,133,68,162,80,186,164,100,46,45,33,71,46,47,45,949,209,590,139,358,176,274,97,"list(list(c(-81.616377, -81.607737, -81.607455, -81.608418, -81.607482, -81.606845, -81.600962, -81.596816, -81.596794, -81.599211, -81.602178, -81.602656, -81.602625, -81.602615, -81.602737, -81.608215, -81.610107, -81.613416, -81.614116, -81.614516, -81.620128, -81.616377, 30.372934, 30.373765, 30.373783, 30.368464, 30.36574, 30.363942, 30.365379, 30.353168, 30.351726, 30.35169, 30.351638, 30.351602, 30.351485, 30.350982, 30.346245, 30.346139, 30.34595, 30.346239, 30.355039, 30.362539, 30.366784, 
30.372934)))",3817751.88748115,0.00162765946639341,1627.659466393409
12031014329,"Census Tract 143.29, Duval County, Florida",3425,469,1224,192,21,22,282,82,580,203,231,81,110,56,5,8,20,22,21,23,11,16,19,21,5,8,89,63,192,181,55,45,58,36,104,56,207,96,185,74,93,40,76,48,84,59,234,78,400,173,260,103,330,69,"list(list(c(-81.472176, -81.471779, -81.468544, -81.464934, -81.463, -81.462019, -81.460546, -81.461204, -81.462817, -81.461173, -81.459593, -81.45837, -81.459152, -81.457879, -81.458401, -81.457912, -81.456333, -81.457218, -81.456468, -81.455755, -81.456207, -81.455398, -81.457183, -81.456953, -81.456529, -81.459164, -81.458202, -81.458368, -81.456404, -81.457854, -81.456823, -81.456582, -81.458584, -81.467965, -81.469933, -81.472988, -81.472176, 30.324829, 30.327842, 30.332765, 30.338055, 30.339068, 
30.339813, 30.35234, 30.355165, 30.358177, 30.358179, 30.358381, 30.357626, 30.355281, 30.354424, 30.352996, 30.351146, 30.349507, 30.349077, 30.346889, 30.347686, 30.346142, 30.344509, 30.34232, 30.340107, 30.337752, 30.334828, 30.333926, 30.332463, 30.330078, 30.328562, 30.322499, 30.320445, 30.320286, 30.319587, 30.319343, 30.318258, 30.324829)))",3392540.80282012,0.00100956781334889,1009.56781334889
12089050307,"Census Tract 503.07, Nassau County, Florida",3694,367,1359,137,27,37,267,100,811,159,206,105,48,57,64,58,0,14,9,18,13,24,16,26,155,144,35,45,0,14,52,51,49,40,208,101,322,125,250,113,54,45,50,56,82,102,127,69,603,143,291,170,338,146,"list(list(c(-81.811742, -81.809731, -81.806841, -81.803047, -81.800947, -81.797573, -81.796173, -81.794829, -81.792887, -81.79233, -81.79152, -81.78782, -81.78532, -81.78392, -81.78166, -81.77972, -81.777068, -81.773414, -81.76943, -81.767342, -81.765076, -81.763542, -81.763441, -81.761965, -81.758056, -81.753304, -81.751955, -81.74881, -81.747301, -81.745532, -81.742834, -81.740293, -81.740506, -81.739038, -81.73628, -81.732241, -81.731621, -81.729373, -81.728938, -81.727185, -81.725737, -81.724398, 
-81.720586, -81.719533, -81.716968, -81.715599, -81.713203, -81.711716, -81.710036, -81.711413, -81.7113857542679, -81.709114, -81.702468, -81.694778, -81.692413, -81.691047, -81.688426, -81.680091, -81.672824, -81.670124, -81.668838, -81.669075, -81.672468, -81.679306, -81.682357, -81.683096, -81.678435, -81.669844, -81.663345, -81.660835, -81.659774, -81.663544, -81.662689, -81.659886, -81.654632, -81.6543398013785, -81.6543373089185, -81.67157, -81.671992, -81.675271, -81.676073, -81.676406, -81.676056, 
-81.64987, -81.645572, -81.644746, -81.644412, -81.645389, -81.64673, -81.64671, -81.645774, -81.646006, -81.649078, -81.649898, -81.650808, -81.650501, -81.651121, -81.654929, -81.656179, -81.659004, -81.659623, -81.659413, -81.660896, -81.663234, -81.664744, -81.664891, -81.664041, -81.661464, -81.66122, -81.66331, -81.666565, -81.668404, -81.672392, -81.673881, -81.673143, -81.669038, -81.666706, -81.664511, -81.667409, -81.667773, -81.666797, -81.66254, -81.661921, -81.663359, -81.662942, -81.659919, 
-81.658513, -81.655915, -81.656188, -81.658588, -81.66015, -81.66432, -81.665708, -81.668277, -81.670487, -81.671255, -81.671148, -81.671866, -81.6746, -81.676672, -81.679149, -81.679547, -81.67867, -81.677098, -81.675785, -81.674824, -81.673278, -81.674557, -81.674431, -81.677288, -81.68082, -81.681277, -81.68013, -81.680905, -81.683572, -81.685148, -81.684633, -81.686336, -81.685919, -81.684723, -81.684573, -81.685262, -81.687586, -81.689674, -81.691632, -81.694472, -81.695175, -81.693114, -81.695765, 
-81.699019, -81.701949, -81.701676, -81.703258, -81.702041, -81.700674, -81.699539, -81.699127, -81.700505, -81.704632, -81.70363, -81.705207, -81.706651, -81.70855, -81.708328, -81.709229, -81.713285, -81.715169, -81.716618, -81.720461, -81.723309, -81.724557, -81.725511, -81.725778, -81.723224, -81.722462, -81.72457, -81.726331, -81.728761, -81.731256, -81.730348, -81.730881, -81.732828, -81.734897, -81.73602, -81.738302, -81.73791, -81.735904, -81.736127, -81.741976, -81.745452, -81.746533, -81.746564, 
-81.748093, -81.750397, -81.753593, -81.754527, -81.755296, -81.754844, -81.756783, -81.753837, -81.753829, -81.755705, -81.757105, -81.759192, -81.761824, -81.762302, -81.764159, -81.765837, -81.766485, -81.767764, -81.769157, -81.771014, -81.771784, -81.774388, -81.776629, -81.779037, -81.780767, -81.782001, -81.782745, -81.784908, -81.786835, -81.790129, -81.793774, -81.79157, -81.79038, -81.79133, -81.78651, -81.79313, -81.80987, -81.81145, -81.811742, 30.703194, 30.70351, 30.704754, 30.705848, 
30.705743, 30.704802, 30.705369, 30.706997, 30.70758, 30.7107, 30.71123, 30.70989, 30.70957, 30.70864, 30.70861, 30.70795, 30.70888, 30.708769, 30.706205, 30.706518, 30.706066, 30.705262, 30.704453, 30.703617, 30.703841, 30.705303, 30.705272, 30.706375, 30.707597, 30.708131, 30.710235, 30.7153, 30.717637, 30.720453, 30.723477, 30.726882, 30.727955, 30.729892, 30.731013, 30.731902, 30.734279, 30.735231, 30.736655, 30.737568, 30.737373, 30.739086, 30.738999, 30.740858, 30.742022, 30.744362, 30.747273863427, 
30.747976, 30.74544, 30.748414, 30.747637, 30.74328, 30.741482, 30.7416, 30.738935, 30.740235, 30.742514, 30.744986, 30.748435, 30.744745, 30.745485, 30.748492, 30.75107, 30.751669, 30.754402, 30.753193, 30.749441, 30.745728, 30.74304, 30.74218, 30.744385, 30.7442221601432, 30.744220771116, 30.71151, 30.710217, 30.703765, 30.701123, 30.698854, 30.694102, 30.61947, 30.607635, 30.604651, 30.600611, 30.592941, 30.58497, 30.57971, 30.575607, 30.575618, 30.576795, 30.576624, 30.575533, 30.573028, 30.571813, 
30.570875, 30.570033, 30.566551, 30.565295, 30.562831, 30.561646, 30.561044, 30.561216, 30.562569, 30.5637, 30.565438, 30.566158, 30.568159, 30.568009, 30.568437, 30.571594, 30.573371, 30.574469, 30.575359, 30.573733, 30.574336, 30.576541, 30.578008, 30.578161, 30.577179, 30.577848, 30.579133, 30.580217, 30.581036, 30.583465, 30.583353, 30.584528, 30.587547, 30.588176, 30.589078, 30.587347, 30.587288, 30.586556, 30.587488, 30.589879, 30.591255, 30.592054, 30.591905, 30.591087, 30.589502, 30.588081, 
30.58799, 30.589621, 30.589757, 30.585315, 30.582836, 30.581155, 30.581157, 30.583479, 30.582108, 30.580144, 30.577907, 30.57786, 30.578494, 30.581102, 30.582061, 30.584735, 30.585337, 30.587749, 30.589271, 30.590342, 30.586088, 30.586953, 30.587109, 30.589209, 30.591414, 30.592664, 30.59284, 30.594198, 30.596036, 30.597508, 30.598359, 30.597803, 30.598285, 30.600344, 30.601261, 30.601119, 30.603678, 30.604238, 30.603692, 30.602004, 30.600065, 30.599004, 30.597386, 30.597523, 30.601534, 30.600432, 
30.597904, 30.597692, 30.598775, 30.600288, 30.600384, 30.601027, 30.602055, 30.600899, 30.600615, 30.601551, 30.602824, 30.604418, 30.606649, 30.603691, 30.603308, 30.603524, 30.604271, 30.604291, 30.604936, 30.608477, 30.610846, 30.610644, 30.609311, 30.608663, 30.611481, 30.612277, 30.61313, 30.614319, 30.616073, 30.617482, 30.619071, 30.621243, 30.621833, 30.620288, 30.619711, 30.621048, 30.620147, 30.620351, 30.62303, 30.623404, 30.621953, 30.621629, 30.622713, 30.622438, 30.62503, 30.624606, 
30.627325, 30.626528, 30.627117, 30.626308, 30.627954, 30.62753, 30.629797, 30.631181, 30.63455, 30.63529, 30.63874, 30.6614, 30.68392, 30.69866, 30.70106, 30.703194)))",176822984.884677,2.08909492304364e-05,20.89094923043638
12031016500,"Census Tract 165, Duval County, Florida",5433,636,2260,286,172,105,558,177,1116,312,258,109,156,82,86,85,132,80,46,73,62,78,0,20,59,66,99,79,28,33,64,61,112,143,214,130,224,110,353,211,174,113,252,117,355,128,449,138,1141,295,353,141,317,106,"list(list(c(-81.658363, -81.647089, -81.645445, -81.639461, -81.626683, -81.626002, -81.626104, -81.626258, -81.626172, -81.625828, -81.625621, -81.62551, -81.624824, -81.61776, -81.617133, -81.61593, -81.615591, -81.617432, -81.622116, -81.650715, -81.649133, -81.651841, -81.653016, -81.658116, -81.665316, -81.658363, 30.259238, 30.261885, 30.260889, 30.260837, 30.260961, 30.259674, 30.258099, 30.255403, 30.253795, 30.248065, 30.244315, 30.242059, 30.24129, 30.233076, 30.231855, 30.225197, 30.222674, 
30.21624, 30.21594, 30.22354, 30.228162, 30.241813, 30.24394, 30.25014, 30.25764, 30.259238)))",14313544.0450228,0.000379570564977526,379.5705649775256
12019030707,"Census Tract 307.07, Clay County, Florida",7217,985,2762,452,0,20,769,246,1247,419,516,311,230,71,0,20,24,39,44,65,100,114,100,160,92,131,0,20,32,54,27,14,205,181,527,386,414,292,251,129,325,175,164,92,457,171,629,244,996,429,300,190,837,166,"list(list(c(-81.746792, -81.746324, -81.74186, -81.7405, -81.73781, -81.72624, -81.71229, -81.71224, -81.71333, -81.71198, -81.71339, -81.71425, -81.7151, -81.71787, -81.71917, -81.71937, -81.71883, -81.7161, -81.71576, -81.71603, -81.71357, -81.70999, -81.70741, -81.70808, -81.708953, -81.710675, -81.71229, -81.713089, -81.719527, -81.720622, -81.720379, -81.720762, -81.724354, -81.726883, -81.72791, -81.729913, -81.730333, -81.731124, -81.73217, -81.732934, -81.734221, -81.737705, -81.743502, -81.745774, 
-81.74349, -81.743017, -81.741069, -81.74164, -81.743943, -81.74664, -81.746792, 30.099744, 30.099908, 30.10128, 30.10154, 30.10181, 30.10209, 30.10223, 30.09977, 30.09549, 30.09142, 30.09067, 30.08813, 30.08744, 30.0854, 30.08321, 30.08252, 30.08015, 30.07514, 30.07106, 30.06878, 30.06903, 30.0683, 30.069141, 30.05571, 30.041494, 30.041363, 30.04375, 30.04567, 30.048326, 30.049588, 30.05183, 30.053336, 30.054965, 30.055489, 30.056157, 30.059134, 30.063682, 30.066074, 30.06688, 30.067821, 30.074593, 
30.076862, 30.077906, 30.079455, 30.089081, 30.089687, 30.092297, 30.093997, 30.095349, 30.099044, 30.099744)))",13865264.2049104,0.000520509374602762,520.5093746027623
12031016810,"Census Tract 168.10, Duval County, Florida",2706,453,883,129,10,16,276,91,371,111,193,116,33,38,9,15,34,37,0,14,34,51,0,14,21,20,28,45,31,42,0,14,53,32,108,70,157,81,75,64,48,43,145,97,140,123,165,73,245,94,196,138,277,88,"list(list(c(-81.602389, -81.576041, -81.576616, -81.566114, -81.558189, -81.555849, -81.555398, -81.552519, -81.572053, -81.587816, -81.591015, -81.59493, -81.59957, -81.599648, -81.602389, 30.169051, 30.167512, 30.16781, 30.167252, 30.167931, 30.167228, 30.166211, 30.161823, 30.16148, 30.161198, 30.1613, 30.160247, 30.160418, 30.160549, 30.169051)))",3313026.66097532,0.00081677579956552,816.7757995655198
12019030210,"Census Tract 302.10, Clay County, Florida",4813,1287,1775,458,29,33,647,420,591,223,508,192,0,14,72,76,47,70,14,23,0,14,17,26,304,373,57,52,70,75,91,92,81,73,116,75,248,116,170,112,112,82,211,182,165,173,292,109,443,154,477,228,563,392,"list(list(c(-81.86303, -81.86085, -81.859433, -81.857136, -81.84615, -81.84368, -81.8354, -81.83085, -81.83076, -81.81118, -81.80983, -81.80868, -81.802629, -81.799993, -81.799791, -81.798785, -81.796316, -81.791972, -81.790213, -81.787569, -81.786279, -81.785986, -81.787593, -81.788504, -81.786308, -81.782184, -81.779324, -81.777179, -81.774165, -81.775854, -81.775582, -81.776269, -81.77811, -81.7794, -81.78825, -81.809221, -81.809203, -81.809653, -81.811931, -81.813781, -81.814752, -81.814696, 
-81.818348, -81.818919, -81.81862, -81.819325, -81.818652, -81.820135, -81.822065, -81.824457, -81.827972, -81.828322, -81.827827, -81.828758, -81.831776, -81.834466, -81.836294, -81.838588, -81.839076, -81.840304, -81.841733, -81.842755, -81.842668, -81.843503, -81.843092, -81.844178, -81.84677, -81.849441, -81.851081, -81.852328, -81.856164, -81.857836, -81.85893, -81.85977, -81.86114, -81.863604, -81.86303, 30.07706, 30.082634, 30.084772, 30.086932, 30.09373, 30.09499, 30.1, 30.10324, 30.09601, 
30.09623, 30.09668, 30.09774, 30.10543, 30.1026, 30.101043, 30.098821, 30.097838, 30.09821, 30.097692, 30.09592, 30.094314, 30.091154, 30.087482, 30.083731, 30.083442, 30.08042, 30.082164, 30.082485, 30.079548, 30.075581, 30.074585, 30.073496, 30.07446, 30.07476, 30.0753, 30.07735, 30.077845, 30.082237, 30.082629, 30.081414, 30.078892, 30.075928, 30.072779, 30.071841, 30.06948, 30.066601, 30.065159, 30.06337, 30.063737, 30.065047, 30.067128, 30.070424, 30.073245, 30.074569, 30.075981, 30.078175, 
30.078668, 30.080462, 30.082188, 30.082659, 30.081693, 30.079491, 30.078295, 30.075736, 30.074209, 30.073949, 30.075157, 30.075447, 30.073604, 30.073427, 30.077998, 30.078216, 30.077687, 30.075764, 30.075174, 30.075515, 30.07706)))",17443716.9788824,0.000275915964804215,275.9159648042155
